cust_id,product_type
854489,
1395243,current_account;direct_debit
198057,
945585,current_account
1300026,payroll_account;payroll;pensions;direct_debit
1189024,current_account
995583,current_account
439388,current_account;individual_account;taxes;credit_card;direct_debit
1364381,current_account
41377,individual_plus_account;mortgage;taxes;credit_card;securities;payroll;pensions;direct_debit
90396,current_account
785384,current_account
919507,current_account
657222,payroll_account;direct_debit
413016,current_account;individual_account
1350425,current_account
572382,payroll_account;individual_plus_account;eaccount;credit_card;payroll;pensions;direct_debit
916409,
354865,current_account;individual_account;eaccount
35754,payroll_account;taxes
1423392,payroll_account
1076343,current_account
587327,
696821,current_account;individual_account
1334512,current_account
469643,individual_account
571465,current_account
175873,payroll_account;eaccount;direct_debit
868423,longterm_deposit;eaccount
170105,current_account;eaccount;direct_debit
1271483,current_account;direct_debit
943596,current_account
117785,
988240,current_account
936062,current_account
627937,longterm_deposit
704385,
902120,current_account;premium_individual_account
1249186,current_account;eaccount
1172889,current_account
922535,
251696,payroll_account;credit_card;securities;pensions;direct_debit
1132627,current_account
484813,
981441,current_account
601110,current_account;individual_account
1270694,current_account
768021,
938278,current_account
184610,current_account
1381799,current_account
1071077,current_account;eaccount
583274,current_account
171749,current_account;individual_plus_account;longterm_deposit
1206288,current_account;direct_debit
1087956,current_account;eaccount;direct_debit
888842,current_account;premium_individual_account
588004,payroll_account;individual_account;longterm_deposit;taxes;payroll;pensions;direct_debit
122704,current_account;payroll_account;individual_account;longterm_deposit;taxes;securities;payroll;pensions;direct_debit
500045,
1298049,current_account;securities
1017763,
312958,current_account;individual_account
1065843,current_account
462783,current_account
468462,
1074752,current_account
199325,individual_account
1062971,current_account
81100,individual_account;pension
1392445,current_account;longterm_deposit
1422509,current_account
1199287,current_account
1146365,current_account
209182,current_account;individual_account;credit_card
496628,payroll_account;eaccount;securities;payroll;pensions;direct_debit
548446,
970516,current_account
908747,current_account;premium_individual_account;taxes;direct_debit
126783,individual_account;eaccount;taxes
690076,current_account
810410,current_account;individual_plus_account
218050,current_account;individual_account
993168,current_account
1403582,
176612,current_account;individual_plus_account
382899,individual_account
1277099,current_account;direct_debit
1084632,current_account
941493,current_account
17635,current_account;individual_account
597494,current_account;individual_plus_account
285159,current_account;individual_account;longterm_deposit
78570,current_account;individual_account;longterm_deposit;eaccount;direct_debit
926815,current_account
1210315,current_account
175029,current_account;individual_plus_account;longterm_deposit;eaccount;direct_debit
525037,current_account;individual_account;longterm_deposit
974009,current_account
978081,current_account
963163,current_account
96713,
744887,
1011599,current_account;eaccount
635320,
821921,
350457,current_account;individual_account
1203308,securities
600550,
454700,current_account;individual_account;securities
1235473,current_account
1332664,
523684,current_account;individual_account
1289293,current_account
1251326,
1093244,current_account;taxes
1409347,current_account
1147407,
706128,payroll_account;eaccount
434487,current_account;individual_account
1209274,current_account
645200,
1235356,payroll_account;payroll;pensions
699383,current_account
1422407,credit_card
298810,current_account;longterm_deposit
1169826,current_account
1002043,current_account
1329694,current_account
164649,current_account;individual_account
486644,current_account
252590,current_account;individual_account;direct_debit
1311924,current_account
16291,current_account;eaccount
798584,current_account
280305,current_account;individual_account
77723,current_account;taxes
598888,current_account
1046569,current_account
1037720,current_account
477707,individual_account
1089650,current_account
491856,current_account;individual_account;direct_debit
1230283,current_account
571121,
937246,current_account
1036382,current_account
1249781,current_account
1087977,longterm_deposit
208916,individual_plus_account
201471,payroll_account;eaccount;pensions;direct_debit
1186446,payroll_account;payroll;pensions;direct_debit
1347836,current_account;direct_debit
346984,payroll_account;longterm_deposit;eaccount;funds;payroll;pensions
1282361,current_account
328168,current_account;longterm_deposit;eaccount
1250619,current_account;eaccount
698422,junior_account
511081,current_account;individual_account;direct_debit
910052,
827808,
518055,
460062,current_account;individual_plus_account;taxes;direct_debit
1113495,current_account
490546,
211587,current_account;individual_account;longterm_deposit;funds
397646,payroll_account;payroll;pensions
501349,junior_account
1335463,current_account
846696,current_account;individual_plus_account
554429,current_account;individual_plus_account
1261134,payroll_account;payroll;pensions;direct_debit
36130,current_account
1051283,current_account
1360887,current_account
322558,
587913,current_account;eaccount;taxes
1160697,current_account
1356834,current_account
1358629,
614841,current_account;individual_plus_account
653279,
758887,
1105913,current_account
1183104,current_account
599034,current_account;individual_account
496347,payroll_account;individual_account;longterm_deposit;pension;payroll;pensions;direct_debit
928441,current_account
1040450,current_account
101119,current_account
1029829,current_account
1258975,
1088733,current_account
938782,current_account
723258,
480728,current_account;eaccount;direct_debit
1018954,taxes
245602,individual_account
957998,current_account
1276439,current_account
1213168,
1096442,current_account
1144293,current_account
847930,eaccount
23360,current_account
1025818,current_account
1236828,current_account
1056985,payroll_account
1192115,current_account
258546,current_account;individual_account
980896,current_account
358375,current_account;securities
80805,current_account;eaccount;direct_debit
771871,current_account
1084309,current_account
508377,junior_account
1329086,eaccount
1342306,current_account;direct_debit
1098445,current_account
716684,payroll_account;eaccount;credit_card;payroll;pensions;direct_debit
20629,current_account;eaccount;taxes;direct_debit
497085,
1062305,current_account
1023816,current_account
1375358,current_account
877468,
592594,current_account
422690,current_account;eaccount
1108849,current_account
530740,current_account;individual_account
1342807,current_account;direct_debit
497665,pension;taxes
1350243,current_account
659533,current_account
677454,current_account
1408971,current_account
436925,current_account;securities
370736,current_account;individual_account
668169,current_account;taxes
1032458,current_account
610421,current_account;funds
861456,
198477,individual_account
1443201,
1306266,current_account
593216,current_account;individual_account;direct_debit
1329791,current_account
102168,
1063600,current_account
35753,current_account;individual_account;taxes
1385843,current_account
320044,individual_account
324157,current_account;individual_account
804622,payroll_account;payroll;pensions
361177,
311173,current_account;individual_account;taxes
1294977,
1101624,current_account
1200627,current_account
1224178,current_account
532958,current_account;individual_account
1113762,current_account
890798,current_account
1448881,current_account
1138749,current_account
1435850,current_account
1433280,current_account
1102336,current_account
479331,individual_account
936550,payroll_account
1071875,current_account
79941,
1243704,
286548,individual_account
66073,current_account;eaccount;funds;taxes;securities
1407517,current_account
680702,current_account
1199806,
1417609,current_account
891700,current_account;shortterm_deposit
166199,current_account;eaccount;taxes;securities
254756,
511401,current_account;individual_account;direct_debit
933323,current_account
1299479,current_account
528774,
1162985,current_account
1053771,current_account
643485,junior_account
463863,individual_account
1222378,
828675,individual_plus_account
894806,premium_individual_account
324586,individual_account
1295049,current_account
433126,current_account;individual_account
819041,individual_plus_account
1076582,current_account
1227393,current_account
216091,current_account;individual_account
172439,current_account;securities
970239,current_account
1093945,current_account
494790,current_account
573318,current_account
1209788,current_account
419939,current_account
475979,current_account;individual_account
1306531,current_account
1282939,current_account
220499,
101384,current_account;individual_account
1084067,payroll_account
385341,current_account;individual_account;funds;payroll;pensions
1011835,current_account
736143,
1188730,current_account
1040558,current_account
126777,current_account
1355999,current_account
997316,current_account
321438,current_account;individual_account
1193148,current_account
428470,payroll_account;individual_account;payroll;pensions;direct_debit
680795,payroll_account;individual_plus_account;eaccount;payroll;pensions;direct_debit
105632,
844722,
1044886,current_account
971840,current_account
583720,individual_account;funds
1274809,current_account
1084898,
76015,
1288610,current_account
477723,
51781,current_account
1159428,current_account
145982,
867260,current_account;direct_debit
542791,current_account;direct_debit
1127071,current_account;direct_debit
413564,payroll_account;individual_plus_account;eaccount;funds;credit_card;payroll;pensions;direct_debit
694923,current_account
1047368,current_account
934668,current_account
958585,current_account
461232,current_account;individual_account
965590,current_account
1322885,current_account
104524,current_account;eaccount
195679,payroll_account;eaccount;taxes;credit_card;payroll;pensions;direct_debit
119475,current_account;individual_plus_account;longterm_deposit;funds
42028,payroll_account;taxes;payroll;pensions;direct_debit
481554,payroll_account;individual_plus_account;home_account
1177865,current_account
1095335,current_account
1406622,current_account;direct_debit
894185,payroll_account;premium_individual_account;eaccount;direct_debit
135718,current_account;individual_account;taxes;direct_debit
926050,current_account
419710,current_account
1069086,current_account
1288382,current_account
1160199,payroll_account;payroll;pensions;direct_debit
1288941,current_account
1359224,current_account
1345388,current_account
1300105,
1179350,current_account
1002922,current_account;eaccount
372567,
543872,current_account;individual_plus_account
473779,
694305,current_account
1343780,current_account
534220,junior_account
1018089,current_account
1190502,current_account
1419337,current_account
389135,current_account;individual_account;securities
659868,current_account;longterm_deposit
630309,current_account
821688,
576895,current_account;individual_account
1178154,
210444,current_account
223091,
260012,payroll_account;payroll;pensions;direct_debit
37856,current_account
1212912,current_account
961274,current_account
1183723,current_account
498522,
376317,current_account;individual_account
1171483,current_account
218875,current_account;payroll_account;eaccount;credit_card;securities;payroll;pensions;direct_debit
1380372,current_account
1145102,
1076177,current_account
205990,current_account
609832,current_account;longterm_deposit;eaccount
37745,
1024833,
560998,individual_account
745722,current_account
961770,payroll_account
1297541,current_account
459743,current_account
1416107,
590814,current_account;individual_account
1191036,current_account
952622,current_account
84394,current_account
373169,current_account;eaccount
1103715,current_account
1077412,current_account;direct_debit
358469,
889509,
1040460,current_account
313479,current_account;eaccount;taxes;credit_card;direct_debit
898444,
652967,current_account
1058945,current_account
848871,current_account
993819,current_account
853663,current_account;individual_plus_account;direct_debit
1037028,current_account
1300009,
1019668,current_account;eaccount
539913,current_account;eaccount
1308778,current_account
608671,current_account;credit_card;direct_debit
1260368,current_account
386563,current_account
952106,payroll_account;payroll;pensions;direct_debit
1142871,current_account
174579,payroll_account;mortgage;taxes;credit_card;securities;payroll;pensions;direct_debit
629185,current_account;direct_debit
523185,
1143845,current_account
184325,current_account;credit_card
591339,
1030788,current_account
1301733,current_account;direct_debit
229980,current_account;individual_account;home_account
861265,current_account;eaccount
1059969,current_account
93644,
124365,current_account
744066,current_account;securities
542019,payroll_account;longterm_deposit;payroll;pensions;direct_debit
433166,taxes
290107,current_account;longterm_deposit
44910,current_account
1065198,current_account
957459,current_account
35159,
648027,
590336,payroll_account;individual_plus_account;taxes;direct_debit
946296,current_account
311789,
324637,current_account;individual_account
656917,payroll_account;eaccount;credit_card;payroll;pensions;direct_debit
1177371,current_account
1161271,
1026178,current_account
870925,individual_plus_account;longterm_deposit
1017865,
1074205,current_account
1363076,current_account
935885,
1364617,current_account
298598,current_account;longterm_deposit;eaccount;taxes
974009,current_account
229610,current_account
241434,current_account
446180,individual_account
548257,payroll_account;taxes;credit_card
1084968,eaccount
963686,current_account
963715,current_account
239862,
748913,current_account
416276,current_account;individual_account;securities
504232,current_account;direct_debit
1373840,current_account;direct_debit
824193,current_account;longterm_deposit
218550,payroll_account;individual_account;taxes;payroll;pensions;direct_debit
1433891,current_account
1349905,current_account
1150953,current_account
436417,current_account
1355122,current_account;direct_debit
663406,current_account;payroll_account;payroll;pensions;direct_debit
109083,
765759,junior_account
267217,current_account
958159,current_account
189186,current_account;individual_account
1154522,current_account
76170,
932720,current_account
373689,current_account;individual_account;medterm_deposit;longterm_deposit
913658,current_account
1158172,current_account;direct_debit
488596,payroll_account;individual_account;individual_plus_account;taxes;credit_card;payroll;pensions;direct_debit
1186726,current_account
398232,junior_account
1000550,current_account;eaccount
728891,loan
996989,current_account
455634,
52286,payroll_account;eaccount;funds;payroll;pensions;direct_debit
1431442,current_account
1153783,current_account
738210,
1099673,
600046,junior_account
88263,
1106386,current_account
1298164,
290856,
38104,current_account
453748,current_account
1255389,current_account
967972,current_account
457381,current_account;individual_account
1195128,current_account
57572,payroll_account;payroll;pensions;direct_debit
1308652,current_account
997651,
353608,individual_account
998688,current_account
420497,individual_account
1052249,current_account
1009202,eaccount
148701,current_account
1452127,current_account
837274,current_account;individual_plus_account;direct_debit
1292635,current_account;direct_debit
281301,individual_account
1212524,current_account
1087747,current_account
766057,current_account
645163,current_account;longterm_deposit;pension
509544,payroll_account;individual_account;longterm_deposit;eaccount;credit_card
1043705,current_account
126122,individual_account;home_account
1224693,current_account;direct_debit
489630,current_account
684986,junior_account
553566,payroll_account;eaccount;payroll;pensions
998019,current_account
905148,premium_individual_account
729786,current_account
1351534,current_account
1222780,
803007,current_account;individual_plus_account
997313,current_account
332760,payroll_account;credit_card;payroll;pensions;direct_debit
1174428,current_account
1047080,current_account
250875,current_account;individual_account
938117,
1067559,current_account
231159,
521424,
1064424,
1028112,current_account
783536,current_account
1142997,current_account
472995,securities
1429300,current_account
204512,individual_account
1365415,
1113169,current_account
49051,current_account
1200339,current_account
398103,payroll_account;credit_card;payroll;pensions;direct_debit
93345,payroll_account;individual_account;funds;taxes;payroll;pensions;direct_debit
1287398,current_account
183255,current_account;individual_account;securities;payroll;pensions
884779,current_account;individual_plus_account
655829,current_account;individual_account
837369,individual_plus_account
1207087,current_account
966541,current_account
1178377,current_account
1427833,current_account
947436,current_account
79944,
1167108,current_account
1064597,current_account
1100301,current_account
980186,current_account
843038,
1198040,current_account
948978,current_account;taxes;direct_debit
750419,current_account;pension;taxes;credit_card;direct_debit
1212169,current_account
1251638,current_account;taxes;direct_debit
365872,current_account;individual_account;credit_card
1087582,current_account
393436,individual_account;taxes
164265,individual_account
1394838,current_account
1360866,current_account
486151,payroll_account;individual_account;individual_plus_account;taxes;direct_debit
1224265,
310646,current_account;individual_account;credit_card
1314741,current_account
695296,current_account;securities
1089684,current_account
1074635,current_account
186201,
424928,current_account;individual_account
255239,individual_account
973387,payroll_account;direct_debit
1020598,current_account;eaccount
957219,
941342,current_account;premium_individual_account;direct_debit
795198,
1350769,current_account
1248961,current_account
955592,current_account
557980,individual_account
198446,
1152203,
1373602,current_account
961075,current_account
344601,current_account;longterm_deposit;eaccount;securities
804321,eaccount
1260418,current_account
812592,
77574,
1070796,
459675,current_account;individual_account;securities
99868,current_account
1391793,
977552,current_account
66096,payroll_account;credit_card;payroll;pensions;direct_debit
937908,current_account
623623,current_account;longterm_deposit;taxes
611870,current_account
678726,
679945,current_account
959263,current_account
666685,current_account;loan
1417026,current_account
483561,current_account;direct_debit
447642,current_account;individual_account;taxes;credit_card;direct_debit
1104744,payroll_account;eaccount;credit_card;payroll;pensions;direct_debit
390080,current_account;individual_plus_account
1083292,
676265,
90625,current_account;securities;direct_debit
628643,current_account
340772,individual_account
1301392,current_account
332952,current_account;individual_account;individual_plus_account;longterm_deposit;eaccount;direct_debit
127134,current_account;individual_account
1027244,current_account
1160781,current_account
421167,current_account;individual_account;longterm_deposit
1046366,
1295499,eaccount
1212555,current_account
448529,current_account;individual_account;taxes
1055137,current_account
580998,current_account;individual_account
728712,individual_account
1016017,
222355,individual_account;individual_plus_account
1219316,
30698,
1153265,
446832,individual_account;direct_debit
362926,current_account;individual_account;home_account
303878,
969248,current_account
1363578,
1315019,current_account
112568,
707608,current_account
590003,current_account;securities
206896,individual_account
1049813,current_account
1251133,current_account
1309861,current_account
1428778,current_account
1094623,current_account
1427248,current_account
394424,individual_account
1123479,current_account
158457,payroll_account;individual_account;individual_plus_account;taxes;securities;pensions;direct_debit
389249,
481510,current_account
1311683,
1264007,current_account
1251443,current_account
391427,current_account;individual_account
851478,individual_plus_account
900854,current_account;premium_individual_account
1216114,
986399,current_account
89401,current_account;payroll_account;individual_account;taxes;credit_card;securities;payroll;pensions
992266,current_account
1030367,current_account
1181492,current_account;direct_debit
254217,
492138,current_account
342861,current_account;eaccount;pension;credit_card;direct_debit
1107602,current_account
1202783,current_account
1174901,current_account
539078,current_account;eaccount
510039,eaccount
669615,
58329,current_account;individual_account;direct_debit
292954,current_account;taxes;direct_debit
600739,current_account
1285097,
215500,
1183948,current_account
345576,current_account;individual_account
849623,current_account;individual_plus_account;funds;direct_debit
35783,current_account
670845,
1375734,
794031,
1003649,current_account
1420158,current_account
1217102,
502079,current_account
1260924,payroll_account;longterm_deposit
167822,current_account
71459,
833385,
421488,
745156,current_account
323590,current_account
1226796,current_account
1411142,current_account
890242,
364327,individual_account
1073511,current_account
448624,current_account;individual_account
537957,current_account
932328,current_account
1075665,current_account
18455,
488865,individual_account
460573,current_account
476323,
1062277,current_account;direct_debit
302024,funds
1149119,
616607,
957827,current_account
1272348,current_account
1201530,current_account
1382313,current_account
933811,current_account
943007,current_account
1301983,current_account;payroll_account;direct_debit
762337,current_account
1295598,current_account
135146,current_account;securities;direct_debit
109585,individual_account
554654,current_account
1339246,current_account
1077149,current_account
506692,current_account;individual_account
1157689,current_account
1353988,
1169263,current_account
67847,current_account;individual_account
1208850,current_account;eaccount;securities;direct_debit
1375802,current_account
267869,current_account;taxes;direct_debit
415718,junior_account
604836,current_account
592970,current_account
311342,
1157720,current_account
189172,current_account;individual_account;eaccount;direct_debit
189981,current_account;individual_account
1086776,
604995,current_account
573237,
1305683,current_account
1282954,current_account
641967,current_account
1261704,
343510,
1053509,current_account
803672,
23132,current_account;individual_account
1086613,current_account
1116988,current_account
78254,
988948,current_account
1056806,current_account
1403545,current_account;direct_debit
1345116,current_account
532771,current_account
767467,payroll_account;individual_plus_account;pensions;direct_debit
726527,current_account
1313517,
470959,individual_account
169321,
1230278,current_account
983013,current_account
360157,current_account;individual_plus_account
982878,current_account
1228503,current_account
371907,current_account;individual_account
1020486,payroll_account;eaccount;credit_card;securities;payroll;pensions;direct_debit
888460,
1057498,current_account
1348369,current_account;direct_debit
1003444,payroll_account;eaccount;direct_debit
1174905,current_account
1084558,current_account
429461,current_account
1104739,
505817,loan
128158,
1292730,current_account
850592,current_account
1326849,current_account;longterm_deposit
683939,payroll_account;longterm_deposit;pension;taxes;credit_card;payroll;pensions
376548,current_account;direct_debit
634996,current_account;eaccount;direct_debit
1360868,
124532,payroll_account;taxes;credit_card;payroll;pensions;direct_debit
584909,current_account;individual_account
146258,current_account;individual_account
1300395,current_account
1286077,current_account
544248,
335328,
1311640,current_account
434480,individual_account
1038844,current_account
1315372,current_account
644480,current_account;payroll_account;taxes;credit_card;direct_debit
1099024,longterm_deposit;eaccount
485035,loan
1005382,current_account
949096,current_account
1207862,current_account
1341226,current_account
278597,current_account;longterm_deposit;eaccount
987955,current_account;direct_debit
1120647,current_account;direct_debit
126241,current_account
627437,current_account
1319157,current_account
1441964,current_account;direct_debit
878739,current_account;individual_plus_account;eaccount;direct_debit
1379813,current_account
1177297,current_account
1040714,current_account
431303,individual_account
1041897,current_account;direct_debit
268825,current_account;individual_account;longterm_deposit
1140580,current_account
55476,current_account
1157564,current_account
646129,current_account
32349,current_account;individual_account;mortgage
537087,payroll_account;individual_account;taxes;home_account;direct_debit
43654,current_account;payroll_account;individual_account;individual_plus_account;longterm_deposit;eaccount;taxes;credit_card;direct_debit
929500,
235941,eaccount;taxes;direct_debit
705171,
456307,current_account
70992,current_account
1244469,
1248491,payroll_account
1135000,payroll_account;payroll;pensions
1191167,current_account
1158977,
1088167,current_account
513289,current_account;loan
438331,current_account
503873,individual_account;loan
884466,junior_account
978583,current_account
1450797,current_account
1123283,current_account;credit_card;direct_debit
396942,
1068830,current_account
1042636,current_account
1136137,
1049854,current_account
803858,current_account
875007,current_account;individual_plus_account
1368530,
1441993,longterm_deposit
154995,
432092,individual_account
966683,current_account
430593,current_account
1411752,current_account
1198004,current_account
58798,current_account;individual_plus_account
317032,
508742,current_account
973391,
664927,individual_plus_account
277376,current_account;eaccount;direct_debit
1043543,current_account
1029949,premium_individual_account
1416458,current_account
200280,current_account
1089544,current_account
1428535,current_account
222172,current_account
642406,current_account;longterm_deposit
203002,current_account;individual_account
522956,payroll_account;eaccount;payroll;pensions;direct_debit
62693,current_account;individual_account;direct_debit
546769,current_account;individual_account
1178996,current_account
1384241,current_account;direct_debit
1283603,payroll_account
185803,
1001685,current_account;eaccount;credit_card;direct_debit
1324413,current_account
1426473,current_account
1292230,current_account
631304,
824980,current_account;eaccount
1440521,current_account
1097689,current_account
982505,payroll_account;payroll;pensions;direct_debit
351660,current_account;individual_account
528024,
679175,current_account;individual_account
1299206,current_account
259450,current_account
141348,
529940,current_account
658370,payroll_account
813222,current_account
1323581,current_account
366208,current_account;eaccount
1012677,
184784,current_account;individual_account;longterm_deposit
70801,individual_account;taxes
1278249,current_account
1106971,current_account
945763,direct_debit
1098602,current_account
870192,
112735,credit_card
1061175,current_account
51986,current_account
1008997,current_account;eaccount;direct_debit
1290603,longterm_deposit;eaccount
1439226,current_account
319033,current_account;individual_account
688623,junior_account
1286587,current_account
896991,
1037870,
624127,current_account
955469,current_account
708110,
672692,
1091006,junior_account
1095040,current_account
1063997,
1120787,current_account;longterm_deposit;eaccount
1113685,current_account
330045,payroll_account;individual_account
1262938,
1114917,current_account
469781,
1317085,current_account;taxes;direct_debit
1007723,current_account
539308,
1182723,current_account
182160,current_account;longterm_deposit
947122,current_account
1275725,current_account
1200671,current_account
34430,
658503,current_account
1064941,current_account
561193,current_account;individual_account
1163640,current_account;direct_debit
793281,current_account;individual_plus_account;longterm_deposit;direct_debit
537757,
697067,junior_account
1288219,current_account
1404299,current_account
951752,current_account
330519,individual_account
1169420,
328951,current_account;individual_account;individual_plus_account;eaccount
1166515,current_account
219099,current_account;individual_account
1238495,current_account
1343228,
31186,current_account;direct_debit
1194572,
161822,
970681,current_account
714565,current_account;longterm_deposit
684548,current_account
624299,current_account;longterm_deposit;eaccount;direct_debit
561460,
1308035,current_account
1317299,current_account
194789,current_account
1294428,current_account
53553,payroll_account;individual_account;individual_plus_account;pension;payroll;pensions;direct_debit
677746,current_account
938328,current_account
1362782,current_account
75817,current_account
1184531,current_account
1441713,current_account
134555,current_account
1369914,
1083096,current_account
1272219,current_account
1252123,current_account
414164,individual_account
165774,current_account;individual_account;direct_debit
954108,current_account
993832,current_account
675217,current_account;medterm_deposit
433420,current_account
1141535,current_account
298592,current_account;individual_account
1041383,current_account
1360950,current_account
1108018,current_account
862675,eaccount
1237063,payroll_account;payroll;pensions;direct_debit
434105,
1435966,eaccount
246825,current_account
45777,current_account
463089,current_account
1225071,current_account;direct_debit
32234,current_account;individual_account
196570,current_account;individual_account;securities
762109,
895207,taxes;payroll;pensions;direct_debit
934914,
1201837,direct_debit
768427,
1446634,current_account
1109722,current_account
824440,current_account;taxes
236567,
682353,current_account
810772,
264828,current_account;payroll_account;taxes;payroll;pensions;direct_debit
896686,current_account;premium_individual_account
716814,current_account
1117661,
62989,current_account
268375,current_account;individual_account
763074,current_account
831958,current_account;individual_plus_account
17896,current_account;individual_account;eaccount;funds;pension;credit_card
152205,current_account
151590,individual_plus_account
1210137,
994583,
1250817,current_account
390185,
992282,current_account
565196,current_account
448225,current_account
1185951,
1328546,current_account
192573,current_account
966070,current_account;eaccount
708468,current_account
970110,taxes
1234501,current_account
698651,current_account;funds;direct_debit
1096138,current_account
1215287,current_account
1409547,
201083,
394794,
490960,payroll_account;eaccount;direct_debit
1029864,current_account
1168051,current_account
990389,current_account
1089934,current_account
631972,current_account
632892,current_account;individual_account
696821,current_account;individual_account
882968,current_account;taxes
193027,current_account
1059154,eaccount
888320,current_account
1032769,eaccount
1217883,current_account
302683,current_account;individual_account
489970,securities
585957,current_account;individual_account
939664,current_account;direct_debit
431854,individual_account
180275,current_account;eaccount;securities
162367,
888845,payroll_account;pension;credit_card;payroll;pensions;direct_debit
436041,
70450,current_account;longterm_deposit;eaccount;pension;taxes;direct_debit
586657,current_account;individual_account
614238,current_account;individual_account
61753,payroll_account;taxes;credit_card;direct_debit
1448681,current_account
1378482,current_account;eaccount
1412801,
1387206,current_account
1074718,current_account
661961,current_account
253734,current_account;individual_account;securities
967227,current_account
1352597,current_account
1404815,
1096162,junior_account
556368,payroll_account;individual_account;individual_plus_account;credit_card;payroll;pensions;direct_debit
113621,current_account;individual_account
1230837,junior_account
749237,current_account
1093333,current_account
915421,current_account;premium_individual_account;individual_account
1348001,
1202828,current_account
167394,individual_account
1005193,current_account;longterm_deposit;eaccount
1215686,current_account
1326803,current_account
901135,current_account;premium_individual_account
1297179,current_account;eaccount
303443,individual_account
1282698,current_account
462472,payroll_account;eaccount;direct_debit
1380205,
696289,current_account
788970,current_account
1182984,current_account;direct_debit
1201425,current_account
124532,payroll_account;taxes;credit_card;payroll;pensions;direct_debit
1101409,current_account
1346642,current_account
719407,
1137204,payroll_account;payroll;pensions
1079332,current_account
1359037,current_account
1084226,current_account
673009,current_account
402028,
919964,current_account
688834,current_account
531755,current_account
1061967,current_account
523483,current_account;individual_account
1364134,current_account
428109,current_account
45816,current_account;individual_account
476531,payroll_account;longterm_deposit;taxes;credit_card;direct_debit
1120446,payroll_account;payroll;pensions
354979,current_account
1052477,current_account
120041,current_account;eaccount;credit_card;direct_debit
927632,current_account
439374,current_account;direct_debit
1094615,current_account
1373032,current_account
191739,
1274559,current_account
306532,
867866,current_account;eaccount
816783,individual_plus_account
1233911,current_account
923482,current_account
487854,current_account;direct_debit
1033320,current_account
1323550,current_account
1012711,current_account
1400520,current_account
790138,current_account
932390,taxes
1327072,current_account
516337,
1216460,current_account
106724,current_account;longterm_deposit;eaccount;taxes
494124,individual_account
612868,current_account
370194,current_account
30636,current_account;individual_account;mortgage;credit_card;securities;payroll;pensions;direct_debit
804078,
997156,current_account
1331224,current_account
158495,individual_account
78589,current_account;eaccount
1305616,current_account
923489,current_account
1052943,
34527,
52128,
599645,current_account
1142991,current_account
1144941,current_account
1248031,
944305,payroll_account;taxes;payroll;pensions;direct_debit
398891,payroll_account;individual_account;pensions;direct_debit
1017117,eaccount
1076834,
1298727,current_account
1212927,current_account
612474,current_account
501666,payroll_account;taxes;payroll;pensions;direct_debit
272222,payroll_account;eaccount;taxes;credit_card;securities;direct_debit
1289916,current_account
71641,payroll_account;taxes;payroll;pensions;direct_debit
452604,payroll_account;eaccount;mortgage;taxes;credit_card;direct_debit
1328520,current_account
497380,current_account
171180,
219900,current_account;credit_card;securities
1373448,current_account
302244,current_account;individual_account;eaccount;credit_card
858272,payroll_account;individual_plus_account;eaccount;funds;taxes;credit_card;pensions;direct_debit
617283,current_account
61374,current_account;direct_debit
766595,current_account
953608,current_account
1116565,
1288758,current_account
381079,junior_account
954464,current_account
544451,current_account;premium_individual_account
584441,current_account
307970,current_account;eaccount
217171,individual_account
908409,
574772,
1431209,current_account;eaccount
916800,current_account
717629,
1079859,
1047539,current_account;eaccount
881634,current_account
873278,
673497,current_account
1049771,current_account
970194,current_account
46320,payroll_account;eaccount;mortgage;taxes;payroll;pensions;direct_debit
260160,individual_account
143874,payroll_account;individual_plus_account;eaccount;taxes;payroll;pensions;direct_debit
1226158,current_account
735752,current_account
1441682,current_account
295354,payroll_account;longterm_deposit;credit_card;pensions
288247,current_account;individual_account
359114,
52935,payroll_account;individual_account;eaccount;funds;taxes;credit_card;direct_debit
279953,current_account;individual_account
1115733,
128830,
982154,current_account
1340958,current_account
272466,current_account
324820,individual_account
1076040,current_account
725916,
1386646,payroll_account;payroll;pensions
1322704,
1132769,taxes
375283,current_account;eaccount
595423,
33754,
1220806,current_account
314255,payroll_account;individual_account;individual_plus_account;taxes
825882,payroll_account;individual_plus_account;payroll;pensions;direct_debit
1178709,current_account
591548,current_account
685138,current_account
802808,current_account;eaccount;taxes
275946,current_account;individual_account
982157,current_account
916912,current_account;direct_debit
927085,current_account
454463,current_account;home_account
918839,current_account;premium_individual_account;direct_debit
412976,individual_account
1050927,current_account
1353384,current_account
1352995,current_account;payroll_account;payroll;pensions;direct_debit
1000042,current_account
417118,current_account
799636,current_account
199560,
312379,current_account;individual_account
1300662,current_account
528256,current_account;individual_account
1095416,current_account
148751,
1076708,current_account
746162,current_account;loan
943226,current_account
544107,current_account;loan
1159716,
1349942,
807468,individual_plus_account
122850,current_account
896651,
1215219,current_account
238177,payroll_account;longterm_deposit;eaccount;credit_card;payroll;pensions;direct_debit
915217,
412411,payroll_account;taxes;payroll;pensions
429134,
1348993,payroll_account
515514,junior_account
1016468,payroll_account;payroll;pensions;direct_debit
325942,payroll_account;eaccount;direct_debit
944746,current_account
190322,
581148,current_account
238474,current_account;individual_account
353149,current_account;longterm_deposit
346842,current_account;eaccount
1340464,current_account
332027,current_account;individual_account
1211598,current_account
456196,current_account;individual_account
351791,current_account;individual_account
211840,payroll_account;individual_plus_account;eaccount;payroll;pensions
433047,current_account
